id2,id,accessPointType,name,latitude,longitude,box_type,city_abbr,street,note,slouceny,address,ID,ulice,cislo,psc,mesto
75,4474588,ParcelBox,PBOX JCN Hradecká (Tesco),50.4352365,15.368703805,PBOX,JCN,Hradecká,Tesco,"""50.4352365,15.368703805"",","Hradecká 1141, 506 01 Jičín-Jičín 1, Czechia",499,Hradecká,1141,50601,Jičín-Jičín 1
1812,4576314,ParcelBox,PBOX JCN Jungmannova (Generali),50.433712805,15.356834194,PBOX,JCN,Jungmannova,Generali,"""50.433712805,15.356834194"",","Jungmannova 34, 506 01 Jičín-Jičín 1, Czechia",500,Jungmannova,34,50601,Jičín-Jičín 1
345,4540516,ParcelBox,PBOX JCN Karla Vika (Konzum),50.427386694,15.350475305,PBOX,JCN,Karla Vika,Konzum,"""50.427386694,15.350475305"",","K. Vika 368, 506 01 Jičín-Jičín 1, Czechia",501,K. Vika,368,50601,Jičín-Jičín 1
2528,4328207,ParcelBox,PBOX JCN L. Janáčka (Potravin),50.442549194,15.3569075,PBOX,JCN,L. Janáčka,Potravin,"""50.442549194,15.3569075"",","Leoše Janáčka 888, 506 01 Jičín-Jičín 1, Czechia",502,Leoše Janáčka,888,50601,Jičín-Jičín 1
277,4533707,ParcelBox,PBOX JCN Prachovská (Konzum),50.4424325,15.344072805,PBOX,JCN,Prachovská,Konzum,"""50.4424325,15.344072805"",","Prachovská 423, 506 01 Jičín-Jičín 1, Czechia",503,Prachovská,423,50601,Jičín-Jičín 1
730,4273403,ParcelBox,PBOX JED Havlíčkovo nám (COOP),49.342400305,16.753662805,PBOX,JED,Havlíčkovo nám,COOP,"""49.342400305,16.753662805"",","587, Havlíčkovo nám., 679 06 Jedovnice, Czechia",504,Havlíčkovo nám.,,67906,Jedovnice
1526,4566953,ParcelBox,PBOX JEV Jevišovice (kavárna),48.987133055,15.989140555,PBOX,JEV,Jevišovice,kavárna,"""48.987133055,15.989140555"",","Jevišovice 332, 671 53 Jevišovice, Czechia",505,Jevišovice,332,67153,Jevišovice
130,4489581,ParcelBox,PBOX JIH Brněnská (TESCO),49.396643194,15.6102735,PBOX,JIH,Brněnská,TESCO,"""49.396643194,15.6102735"",","Brněnská 4971/74, 586 01 Jihlava-Jihlava 1, Czechia",506,Brněnská,4971/74,58601,Jihlava-Jihlava 1
8,4449211,ParcelBox,PBOX JIH Březinova (ALBERT),49.402228611,15.601715805,PBOX,JIH,Březinova,ALBERT,"""49.402228611,15.601715805"",","1 Jihlava-Jihlava 1 CZ, Březinova 4248/62, 586 01 Jihlava-Jihlava 1, Czechia",507,Březinova,4248/62,58601,Jihlava-Jihlava 1
739,4274282,ParcelBox,PBOX JIH Jiráskova (LIDL),49.402389194,15.575831694,PBOX,JIH,Jiráskova,LIDL,"""49.402389194,15.575831694"",","Jiráskova 5201/66, 586 01 Jihlava-Jihlava 1, Czechia",508,Jiráskova,5201/66,58601,Jihlava-Jihlava 1
1733,4571813,ParcelBox,PBOX JIH Pávovská (Cakl),49.426365,15.600350305,PBOX,JIH,Pávovská,Cakl,"""49.426365,15.600350305"",","Pávovská 4806/14A, Bedrichov, 586 01 Jihlava-Jihlava 1, Czechia",509,Pávovská,4806/14A,58601,Jihlava-Jihlava 1
977,4329733,ParcelBox,PBOX JIH Rantířovská (Terno),49.394966388,15.566918611,PBOX,JIH,Rantířovská,Terno,"""49.394966388,15.566918611"",","Rantířovská 4787/1, 586 01 Jihlava-Jihlava 1, Czechia",510,Rantířovská,4787/1,58601,Jihlava-Jihlava 1
1763,4573153,ParcelBox,PBOX JIH Vrchlického (UNIHOBBY),49.399173111,15.567460805,PBOX,JIH,Vrchlického,UNIHOBBY,"""49.399173111,15.567460805"",","Vrchlického 4843/61, 586 01 Jihlava-Jihlava 1, Czechia",511,Vrchlického,4843/61,58601,Jihlava-Jihlava 1
267,4532032,ParcelBox,PBOX JLI Jalubí (COOP),49.117974194,17.426671888,PBOX,JLI,Jalubí,COOP,"""49.117974194,17.426671888"",","Jalubí 548, 687 05 Jalubí, Czechia",512,Jalubí,548,68705,Jalubí
762,4278888,ParcelBox,PBOX JLV Modrá (Vendys),50.761474388,14.098768611,PBOX,JLV,Modrá,Vendys,"""50.761474388,14.098768611"",","Modrá 176, 407 02 Jílové-Modrá u Děčína, Czechia",513,Modrá,176,40702,Jílové-Modrá u Děčína
1831,4579530,ParcelBox,PBOX JME Palackého,49.018734388,15.575006888,PBOX,JME,Palackého,chybi,"""49.018734388,15.575006888"",","Palackého 771, 675 31 Jemnice, Czechia",514,Palackého,771,67531,Jemnice
654,4560885,ParcelBox,PBOX JMR Na Rejsce (Rejska),50.342706888,15.905527194,PBOX,JMR,Na Rejsce,Rejska,"""50.342706888,15.905527194"",","Na Rejsce 345, 551 01 Jaroměř-Pražské Předměstí, Czechia",515,Na Rejsce,345,55101,Jaroměř-Pražské Předměstí
76,4474589,ParcelBox,PBOX JMR Pionýrská (COOP),50.350240805,15.922090305,PBOX,JMR,Pionýrská,COOP,"""50.350240805,15.922090305"",","Pionýrská 713, 551 01 Jaroměř-Jaroměř 1, Czechia",516,Pionýrská,713,55101,Jaroměř-Jaroměř 1
1051,4340561,ParcelBox,PBOX JMR Svat. Čecha (u banky),50.34815,15.912888611,PBOX,JMR,Svat. Čecha,u banky,"""50.34815,15.912888611"",","Svatopluka Čecha 63, 551 01 Jaroměř-Jaroměř 1, Czechia",517,Svatopluka Čecha,63,55101,Jaroměř-Jaroměř 1
327,4539194,ParcelBox,PBOX JNH 28.října (ÚAMK),49.136817805,15.010425805,PBOX,JNH,28.října,ÚAMK,"""49.136817805,15.010425805"",","28. října 528, 377 01 Jindřichův Hradec-Jindřichův Hradec III, Czechia",518,28. října,528,37701,Jindřichův Hradec-Jindřichův Hradec III
3612,4718458,ParcelBox,PBOX JNH Pražská (FLOP),49.151491888,14.997135805,PBOX,JNH,Pražská,FLOP,"""49.151491888,14.997135805"",","9. května 875, 377 01 Jindřichův Hradec-Jindřichův Hradec II, Czechia",519,9. května,875,37701,Jindřichův Hradec-Jindřichův Hradec II
973,4329547,ParcelBox,PBOX JNH sídl. Vajgar (COOP),49.140245611,15.017499694,PBOX,JNH,sídl. Vajgar,COOP,"""49.140245611,15.017499694"",","sídl. Vajgar 595, 377 01 Jindřichův Hradec-Jindřichův Hradec 1, Czechia",520,sídl. Vajgar,595,37701,Jindřichův Hradec-Jindřichův Hradec 1
2542,4329548,ParcelBox,PBOX JNH sídl.U Nádr. (COOP),49.152379194,15.006714694,PBOX,JNH,sídl.U Nádr.,COOP,"""49.152379194,15.006714694"",","sídl. U Nádraží 940, 377 01 Jindřichův Hradec-Jindřichův Hradec 1, Czechia",521,sídl. U Nádraží,940,37701,Jindřichův Hradec-Jindřichův Hradec 1
876,4304398,ParcelBox,PBOX JNH Václavská (Rataj),49.132034388,15.003144194,PBOX,JNH,Václavská,Rataj,"""49.132034388,15.003144194"",","Václavská 1756, 377 01 Jindřichův Hradec-Jindřichův Hradec 1, Czechia",522,Václavská,1756,37701,Jindřichův Hradec-Jindřichův Hradec 1
154,4493123,ParcelBox,PBOX JNH Vajgar (JYSK),49.1431085,15.023116833,PBOX,JNH,Vajgar,JYSK,"""49.1431085,15.023116833"",","sídl. Vajgar 730, 377 01 Jindřichův Hradec-Jindřichův Hradec III, Czechia",523,sídl. Vajgar,730,37701,Jindřichův Hradec-Jindřichův Hradec III
6,4448494,ParcelBox,PBOX JNR Komenského (COOP HB),49.094976111,15.890498111,PBOX,JNR,Komenského,COOP HB,"""49.094976111,15.890498111"",","Komenského 1029, 675 51 Jaroměřice nad Rokytnou, Czechia",524,Komenského,1029,67551,Jaroměřice nad Rokytnou
1858,4581396,ParcelBox,PBOX JNU Sídliště (sídliště),49.343074194,13.217845805,PBOX,JNU,Sídliště,sídliště,"""49.343074194,13.217845805"",","Sídliště 296, 340 21 Janovice nad Úhlavou, Czechia",525,Sídliště,296,34021,Janovice nad Úhlavou
1676,4569206,ParcelBox,PBOX JNV Jenišov (Siko),50.223857805,12.804822194,PBOX,JNV,Jenišov,Siko,"""50.223857805,12.804822194"",","Jenišov 125, 360 01 Jenišov, Czechia",526,Jenišov,125,36001,Jenišov
3266,4568649,ParcelBox,PBOX JPS Jindřichovice (Potravin),50.961007805,15.246659694,PBOX,JPS,Jindřichovice,Potravin,"""50.961007805,15.246659694"",","Jindřichovice pod Smrkem 392, 463 65 Jindřichovice pod Smrkem, Czechia",527,Jindřichovice pod Smrkem,392,46365,Jindřichovice pod Smrkem
1189,4402912,ParcelBox,PBOX JRV K. MARXE (POTRAVIN),50.50506,13.437242194,PBOX,JRV,K. MARXE,POTRAVIN,"""50.50506,13.437242194"",","K. Marxe 1691, 431 11 Jirkov-Jirkov 1, Czechia",528,K. Marxe,1691,43111,Jirkov-Jirkov 1
895,4305769,ParcelBox,PBOX JRV U sauny (Invest),50.501798888,13.450295611,PBOX,JRV,U sauny,Invest,"""50.501798888,13.450295611"",","U Sauny 1739, 431 11 Jirkov-Jirkov 1, Czechia",529,U Sauny,1739,43111,Jirkov-Jirkov 1
1164,4393948,ParcelBox,PBOX JRV Vinařická (TESCO),50.499356694,13.444329194,PBOX,JRV,Vinařická,TESCO,"""50.499356694,13.444329194"",","Vinařická č. ev. 2152, 431 11 Jirkov-Jirkov 1, Czechia",530,Vinařická č. ev.,2152,43111,Jirkov-Jirkov 1
1617,4568009,ParcelBox,PBOX JRY Na Polníku (v ulici),50.105924694,14.706623305,PBOX,JRY,Na Polníku,v ulici,"""50.105924694,14.706623305"",","Hlavní 183, 250 90 Jirny-Nové Jirny, Czechia",531,Hlavní,183,25090,Jirny-Nové Jirny
1805,4575902,ParcelBox,PBOX JSE Na Ochoze (Bambule),49.965434694,14.519221888,PBOX,JSE,Na Ochoze,Bambule,"""49.965434694,14.519221888"",","Na Ochoze 1270, 252 42 Jesenice-Jesenice u Prahy, Czechia",532,Na Ochoze,1270,25242,Jesenice-Jesenice u Prahy
215,4504567,ParcelBox,PBOX JSE Ve Dvoře (U budovy),49.968479388,14.515168888,PBOX,JSE,Ve Dvoře,U budovy,"""49.968479388,14.515168888"",","Ve Dvoře 807, 252 42 Jesenice-Jesenice u Prahy, Czechia",533,Ve Dvoře,807,25242,Jesenice-Jesenice u Prahy
1868,4583235,ParcelBox,PBOX JSK Lipovská (u čerp.),50.227099194,17.198243305,PBOX,JSK,Lipovská,u čerp.,"""50.227099194,17.198243305"",","Lipovská 32, 790 01 Jeseník-Jeseník 1, Czechia",534,Lipovská,32,79001,Jeseník-Jeseník 1
351,4540720,ParcelBox,PBOX JSK Sadová (ČSAD),50.226394388,17.206927805,PBOX,JSK,Sadová,ČSAD,"""50.226394388,17.206927805"",","Sadová 1376/5, 790 01 Jeseník-Jeseník 1, Czechia",535,Sadová,1376/5,79001,Jeseník-Jeseník 1
1209,4418903,ParcelBox,PBOX JSK Tylova (BC ILÍK),50.222633888,17.197516888,PBOX,JSK,Tylova,BC ILÍK,"""50.222633888,17.197516888"",","Tylova 1154/1, 790 01 Jeseník-Jeseník 1, Czechia",536,Tylova,1154/1,79001,Jeseník-Jeseník 1
1543,4567284,ParcelBox,PBOX JTK Jistebník (Hruška),49.750697805,18.132823111,PBOX,JTK,Jistebník,Hruška,"""49.750697805,18.132823111"",","Jistebník 158, 742 82 Jistebník, Czechia",537,Jistebník,158,74282,Jistebník
804,4298804,ParcelBox,PBOX JUP Na Slunci (Krmiva),49.904649194,14.486785611,PBOX,JUP,Na Slunci,Krmiva,"""49.904649194,14.486785611"",","Radlík 156, 254 01 Jílové u Prahy, Czechia",538,Radlík,156,25401,Jílové u Prahy
524,4553978,ParcelBox,PBOX JUP Pražská (Truhlářs),49.911110805,14.496015805,PBOX,JUP,Pražská,Truhlářs,"""49.911110805,14.496015805"",","Pražská 48, Radlík, 254 01 Jílové u Prahy, Czechia",539,Pražská,48,25401,Jílové u Prahy
323,4539186,ParcelBox,PBOX JUP Rudných dolů (u Pošty),49.896913888,14.491851694,PBOX,JUP,Rudných dolů,u Pošty,"""49.896913888,14.491851694"",","Rudných dolů 502, 254 01 Jílové u Prahy, Czechia",540,Rudných dolů,502,25401,Jílové u Prahy
614,4559814,ParcelBox,PBOX JUP Spartakiádní (Sokol),49.896600805,14.498683888,PBOX,JUP,Spartakiádní,Sokol,"""49.896600805,14.498683888"",","Tyršova 264, 254 01 Jílové u Prahy, Czechia",541,Tyršova,264,25401,Jílové u Prahy
181,4495318,ParcelBox,PBOX JVK 17. listopadu (HRUŠK631),50.392187805,17.004704388,PBOX,JVK,17. listopadu,HRUŠK631,"""50.392187805,17.004704388"",","Javorník, kulturní dům, 790 70 Javorník-Javorník u Jeseníku, Czechia",542,kulturní dům,,79070,Javorník-Javorník u Jeseníku
226,4504859,ParcelBox,PBOX JVO Palackého nám (COOP),49.632758305,16.7136275,PBOX,JVO,Palackého nám,COOP,"""49.632758305,16.7136275"",","Palackého nám. 638, 569 43 Jevíčko, Czechia",543,Palackého nám.,638,56943,Jevíčko
452,4548314,ParcelBox,PBOX JVP Zdis.z Lemberka (Flop Top),50.7662925,14.761352194,PBOX,JVP,Zdis.z Lemberka,Flop Top,"""50.7662925,14.761352194"",","Zdislavy z Lemberka 137, 471 25 Jablonné v Podještědí, Czechia",544,Zdislavy z Lemberka,137,47125,Jablonné v Podještědí
709,4270369,ParcelBox,PBOX KAD Kpt. Jaroše (LIDL),50.383823111,13.271456888,PBOX,KAD,Kpt. Jaroše,LIDL,"""50.383823111,13.271456888"",","Kpt. Jaroše 1954, 432 01 Kadaň-Kadaň 1, Czechia",545,Kpt. Jaroše,1954,43201,Kadaň-Kadaň 1
111,4486036,ParcelBox,PBOX KAD Na Podlesí (Centrum),50.383817805,13.265641388,PBOX,KAD,Na Podlesí,Centrum,"""50.383817805,13.265641388"",","Na Podlesí 1482/1482, 432 01 Kadaň-Kadaň 1, Czechia",546,Na Podlesí,1482/1482,43201,Kadaň-Kadaň 1
1578,4567748,ParcelBox,PBOX KAR Borovského (Ščerba),49.853401388,18.579755,PBOX,KAR,Borovského,Ščerba,"""49.853401388,18.579755"",","Borovského 169/103, Ráj, 734 01 Karviná-Karviná 4, Czechia",547,Borovského,169/103,73401,Karviná-Karviná 4
52,4456956,ParcelBox,PBOX KAR Einsteinova (BONVER),49.867644194,18.559155305,PBOX,KAR,Einsteinova,BONVER,"""49.867644194,18.559155305"",","Einsteinova 2867/4, Hranice, 733 01 Karviná-Karviná 1, Czechia",548,Einsteinova,2867/4,73301,Karviná-Karviná 1
50,4456954,ParcelBox,PBOX KAR Fryštátská (Vagón),49.850464388,18.549479694,PBOX,KAR,Fryštátská,Vagón,"""49.850464388,18.549479694"",","Fryštátská 235/77, 733 01 Karviná-Karviná 1, Czechia",549,Fryštátská,235/77,73301,Karviná-Karviná 1
180,4495317,ParcelBox,PBOX KAR Janského (HRUŠK735),49.860245805,18.543179388,PBOX,KAR,Janského,HRUŠK735,"""49.860245805,18.543179388"",","Janského 2458/4, Nové Město, 735 06 Karviná-Karviná 6, Czechia",550,Janského,2458/4,73506,Karviná-Karviná 6
1797,4575425,ParcelBox,PBOX KAR Karola Śliwky (Grabacki),49.855095611,18.544905611,PBOX,KAR,Karola Śliwky,Grabacki,"""49.855095611,18.544905611"",","Karola Śliwky 147/13, Fryštát, 733 01 Karviná-Karviná 1, Czechia",551,Karola Śliwky,147/13,73301,Karviná-Karviná 1
922,4310872,ParcelBox,PBOX KAR Kosmonautů (Gastrono),49.850909194,18.556824194,PBOX,KAR,Kosmonautů,Gastrono,"""49.850909194,18.556824194"",","nám. Gagarinovo 5, 734 01 Karviná-Karviná 4, Czechia",552,nám. Gagarinovo,5,73401,Karviná-Karviná 4
1108,4364786,ParcelBox,PBOX KAR Sportovní (LIDL),49.866200805,18.542320805,PBOX,KAR,Sportovní,LIDL,"""49.866200805,18.542320805"",","Sportovní 1797/2, 735 06 Karviná-Karviná 1, Czechia",553,Sportovní,1797/2,73506,Karviná-Karviná 1
1577,4567747,ParcelBox,PBOX KAR Stavbařů (Sedma),49.8596725,18.557269388,PBOX,KAR,Stavbařů,Sedma,"""49.8596725,18.557269388"",","Stavbařů 2203/38, 734 01 Karviná-Karviná 4, Czechia",554,Stavbařů,2203/38,73401,Karviná-Karviná 4
1799,4575428,ParcelBox,PBOX KAR Sv. Čecha (DINOS),49.856844388,18.536412194,PBOX,KAR,Sv. Čecha,DINOS,"""49.856844388,18.536412194"",","Svatopluka Čecha 733/5, Fryštát, 733 01 Karviná-Karviná 1, Czechia",555,Svatopluka Čecha,733/5,73301,Karviná-Karviná 1
32,4455111,ParcelBox,PBOX KAR Tř.17.listopa (Prior),49.856040305,18.540821694,PBOX,KAR,Tř.17.listopa,Prior,"""49.856040305,18.540821694"",","150 m vpravo od vstupu do Billa, tř. 17. listopadu 23/2, 733 01 Karviná-Karviná 1, Czechia",556,tř. 17. listopadu,23/2,73301,Karviná-Karviná 1
1199,4411562,ParcelBox,PBOX KAR tř.17.Listopa (TESCO),49.846035611,18.554341111,PBOX,KAR,tř.17.Listopa,TESCO,"""49.846035611,18.554341111"",","tř. 17. listopadu 883/2a Kóje v OD TESCO, 734 01 Karviná-Karviná 4, Czechia",557,tř. 17. listopadu 883/2a Kóje v OD TESCO,,73401,Karviná-Karviná 4
51,4456955,ParcelBox,PBOX KAR U Lesa (Myslivna),49.847794194,18.560234388,PBOX,KAR,U Lesa,Myslivna,"""49.847794194,18.560234388"",","Ciolkovského 762/30B, Ráj, 734 01 Karviná-Karviná 4, Czechia",558,Ciolkovského,762/30B,73401,Karviná-Karviná 4
159,4493711,ParcelBox,PBOX KAR Žižkova (U kruháč),49.861130305,18.55241,PBOX,KAR,Žižkova,U kruháč,"""49.861130305,18.55241"",","Žižkova 221/52, 733 01 Karviná-Karviná 4, Czechia",559,Žižkova,221/52,73301,Karviná-Karviná 4
475,4549804,ParcelBox,PBOX KAV Kájovská (COOP),48.813207194,14.2590175,PBOX,KAV,Kájovská,COOP,"""48.813207194,14.2590175"",","Kájovská 22, 382 21 Kájov, Czechia",560,Kájovská,22,38221,Kájov
1246,4435973,ParcelBox,PBOX KAY Moravská 999 (COOP UO),50.081616388,16.760503611,PBOX,KAY,Moravská 999,COOP UO,"""50.081616388,16.760503611"",","Moravská 999, 561 69 Králíky, Czechia",561,Moravská,999,56169,Králíky
172,4494531,ParcelBox,PBOX KBE Hlučínská (Autobus),49.984805305,18.052867805,PBOX,KBE,Hlučínská,Autobus,"""49.984805305,18.052867805"",","Autobusové nádraží, 74727 Kobeřice, 747 27 Kobeřice, Czechia",562,Autobusové nádraží,,74727,Kobeřice
581,4556352,ParcelBox,PBOX KCK Mikuláše Střely (penzion),49.690941388,15.841431694,PBOX,KCK,Mikuláše Střely,penzion,"""49.690941388,15.841431694"",","Mikuláše Střely 223, 582 66 Krucemburk, Czechia",563,Mikuláše Střely,223,58266,Krucemburk
1933,4587764,ParcelBox,PBOX KDE Náměstí (Parking),49.390951694,13.040509694,PBOX,KDE,Náměstí,Parking,"""49.390951694,13.040509694"",","Komenského 228, 345 06 Kdyně, Czechia",564,Komenského,228,34506,Kdyně
1541,4567278,ParcelBox,PBOX KDY Nádražní (Tesco),49.389028888,13.036173111,PBOX,KDY,Nádražní,Tesco,"""49.389028888,13.036173111"",","Nádražní 747, 345 06 Kdyně, Czechia",565,Nádražní,747,34506,Kdyně
1822,4576838,ParcelBox,PBOX KJE Kasejovice (264),49.464803611,13.7340375,PBOX,KJE,Kasejovice,264,"""49.464803611,13.7340375"",","Kasejovice 267, 335 44 Kasejovice, Czechia",566,Kasejovice,267,33544,Kasejovice
857,4302351,ParcelBox,PBOX KJV U sklepů (Koberce),49.008478611,17.132011111,PBOX,KJV,U sklepů,Koberce,"""49.008478611,17.132011111"",","U Sklepů 90/11, 697 01 Kyjov-Kyjov 1, Czechia",567,U Sklepů,90/11,69701,Kyjov-Kyjov 1
689,4265939,ParcelBox,PBOX KLA 28.října (Keramika),50.175208888,14.107160611,PBOX,KLA,28.října,Keramika,"""50.175208888,14.107160611"",","28. října 166, 273 09 Kladno-Kladno 7, Czechia",568,28. října,166,27309,Kladno-Kladno 7
69,4472531,ParcelBox,PBOX KLA Americká (Tesco),50.126247388,14.118744805,PBOX,KLA,Americká,Tesco,"""50.126247388,14.118744805"",","Americká 2777 uvnitř obchodu, vedle pokladen, vpravo, 272 01 Kladno-Kladno 1, Czechia",569,Americká 2777 uvnitř obchodu,,27201,Kladno-Kladno 1
1110,4365093,ParcelBox,PBOX KLA AMERICKÁ (U KOJOTA),50.128740305,14.116113305,PBOX,KLA,AMERICKÁ,U KOJOTA,"""50.128740305,14.116113305"",","Americká 2445, 272 01 Kladno-Kladno 1, Czechia",570,Americká,2445,27201,Kladno-Kladno 1
1837,4579560,ParcelBox,PBOX KLA Braunova (COOP),50.150340305,14.088841888,PBOX,KLA,Braunova,COOP,"""50.150340305,14.088841888"",","Braunova 75, 272 01 Kladno-Kladno 1, Czechia",571,Braunova,75,27201,Kladno-Kladno 1
788,4297781,ParcelBox,PBOX KLA Libušina (Tony Oil),50.145856388,14.1259025,PBOX,KLA,Libušina,Tony Oil,"""50.145856388,14.1259025"",","Libušina 3/1009, 272 03 Kladno 3, Czechia",572,Libušina,3/1009,27203,Kladno 3
743,4275035,ParcelBox,PBOX KLA nám Sítná (KD),50.135595611,14.102821694,PBOX,KLA,nám Sítná,KD,"""50.135595611,14.102821694"",","nám. Sítná 3127, Kročehlavy, 272 01 Kladno-Kladno 1, Czechia",573,nám. Sítná,3127,27201,Kladno-Kladno 1
1111,4365094,ParcelBox,PBOX KLA PAŘÍŽSKÁ (U GARÁŽE),50.1359125,14.135795805,PBOX,KLA,PAŘÍŽSKÁ,U GARÁŽE,"""50.1359125,14.135795805"",","Pařížská 1, 272 01 Kladno 1, Czechia",574,Pařížská,1,27201,Kladno 1
662,4262383,ParcelBox,PBOX KLA Smečenská (LIDL),50.141468305,14.064606694,PBOX,KLA,Smečenská,LIDL,"""50.141468305,14.064606694"",","Smečenská 1081, Rozdělov, 272 04 Kladno-Kladno 4, Czechia",575,Smečenská,1081,27204,Kladno-Kladno 4
1501,4565041,ParcelBox,PBOX KLA T. G. Masaryka (Lahůdky),50.145488305,14.095460305,PBOX,KLA,T. G. Masaryka,Lahůdky,"""50.145488305,14.095460305"",","272 01, Kladno 1, 272 01 Kladno, Czechia",576,Kladno,1,27201,Kladno
717,4271633,ParcelBox,PBOX KLA ul.28. října (Koloc),50.164919694,14.108803305,PBOX,KLA,ul.28. října,Koloc,"""50.164919694,14.108803305"",","Pod Svahem 1731, 273 09 Kladno-Kladno 7, Czechia",577,Pod Svahem,1731,27309,Kladno-Kladno 7
842,4301601,ParcelBox,PBOX KLA V Bažantnici (Bažantic),50.131043305,14.137469694,PBOX,KLA,V Bažantnici,Bažantic,"""50.131043305,14.137469694"",","Okrsek 4, 272 01 Kladno-Kladno 1, Czechia",578,Okrsek,4,27201,Kladno-Kladno 1
1764,4573156,ParcelBox,PBOX KLA Vančurova (NEMOCNIC),50.141803111,14.089611111,PBOX,KLA,Vančurova,NEMOCNIC,"""50.141803111,14.089611111"",","Vančurova 1548, 272 01 Kladno-Kladno 1, Czechia",579,Vančurova,1548,27201,Kladno-Kladno 1
787,4297780,ParcelBox,PBOX KLA Vít Nezvala (Špajzík),50.146209694,14.070468305,PBOX,KLA,Vít Nezvala,Špajzík,"""50.146209694,14.070468305"",","Vítězslava Nezvala 756, Kladno, 27204, 272 01 Kladno-Kladno 4, Czechia",580,Vítězslava Nezvala,756,27201,Kladno-Kladno 4
733,4273407,ParcelBox,PBOX KLA Vrchlického (Flora),50.133520611,14.120945611,PBOX,KLA,Vrchlického,Flora,"""50.133520611,14.120945611"",","Vrchlického 2363, Kročehlavy, 272 01 Kladno-Kladno 1, Czechia",581,Vrchlického,2363,27201,Kladno-Kladno 1
224,4504852,ParcelBox,PBOX KLC Náměstí (LINDERNI),49.786468111,18.131994194,PBOX,KLC,Náměstí,LINDERNI,"""49.786468111,18.131994194"",","Náměstí 71, 742 83 Klimkovice, Czechia",582,Náměstí,71,74283,Klimkovice
831,4300749,ParcelBox,PBOX KLE Žatecká (OC Kralo),49.981986388,13.488724388,PBOX,KLE,Žatecká,OC Kralo,"""49.981986388,13.488724388"",","Žatecká 866, 331 41 Kralovice, Czechia",583,Žatecká,866,33141,Kralovice
1672,4569196,ParcelBox,PBOX KLN Proskovická (parkoviš),49.733224388,18.223612805,PBOX,KLN,Proskovická,parkoviš,"""49.733224388,18.223612805"",","Proskovická 210, 739 24 Krmelín, Czechia",584,Proskovická,210,73924,Krmelín
1262,4440386,ParcelBox,PBOX KLY 5.května (Albert),49.382188111,13.297001111,PBOX,KLY,5.května,Albert,"""49.382188111,13.297001111"",","ul. 5. května 689, 339 01 Klatovy-Klatovy 1, Czechia",585,ul. 5. května,689,33901,Klatovy-Klatovy 1
1187,4402910,ParcelBox,PBOX KLY Domažlická (TESCO),49.393270305,13.285568888,PBOX,KLY,Domažlická,TESCO,"""49.393270305,13.285568888"",","Domažlická 909, 339 01 Klatovy-Klatovy 1, Czechia",586,Domažlická,909,33901,Klatovy-Klatovy 1
